agent,seed_index,step,reward,tb_run
hace,0,186368,5155.00830078125,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,188416,4426.81005859375,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,190464,4203.2919921875,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,192512,1896.31103515625,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,194560,1840.6185302734375,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,196608,1340.6898193359375,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,198656,1235.3543701171875,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,200704,1232.061767578125,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,202752,40.89429473876953,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,204800,-26.519556045532227,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,206848,8.424339294433594,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,208896,16.617267608642578,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,210944,42.27029800415039,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,212992,50.89921188354492,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,215040,92.48162841796875,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,217088,85.76446533203125,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,219136,78.78719329833984,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,221184,67.80878448486328,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,223232,61.385128021240234,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,225280,48.54302215576172,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,227328,16.343135833740234,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,229376,-4.451259136199951,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,231424,-23.283206939697266,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,233472,-29.179052352905273,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,235520,-71.02279663085938,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,237568,-66.49307250976562,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,239616,-61.06289291381836,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,241664,-55.720333099365234,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,243712,-50.80861282348633,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,245760,-46.93074417114258,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,247808,-50.00825500488281,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,249856,-48.03506088256836,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,251904,-45.87976837158203,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,253952,-46.418296813964844,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,256000,-43.15835952758789,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,258048,24.91630744934082,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,260096,76.76691436767578,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,262144,132.8216552734375,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,264192,223.45437622070312,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,266240,262.01739501953125,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,268288,324.68218994140625,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,270336,444.81304931640625,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,272384,578.1329956054688,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,274432,715.80712890625,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,276480,858.1837158203125,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,278528,780.614013671875,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,280576,737.9356689453125,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,282624,661.7935180664062,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,284672,555.9146728515625,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,286720,540.70166015625,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,288768,442.2322998046875,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,290816,328.5811767578125,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,292864,211.42498779296875,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,294912,57.22614288330078,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,296960,-86.57015228271484,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,299008,-87.0843276977539,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,301056,-87.8202133178711,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,303104,-89.24258422851562,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,305152,-89.95235443115234,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
hace,0,307200,-90.52003479003906,experiments/cw/results/cw_hace_cw10/hace/seed_0/tb_logs/PPO_0
pure_homeo,0,2048,-0.22637510299682617,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,4096,-0.21968820691108704,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,6144,-0.1480976939201355,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,8192,-0.10230152308940887,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,10240,-0.07980066537857056,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,12288,-0.08941249549388885,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,14336,-0.038465239107608795,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,16384,-0.010343099012970924,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,18432,-0.0036650218535214663,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,20480,-0.012287990190088749,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,22528,-0.010116050019860268,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,24576,0.012669449672102928,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,26624,0.012232569977641106,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,28672,0.0208438690751791,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,30720,0.03210709989070892,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,32768,0.038249991834163666,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,34816,0.031466469168663025,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,36864,0.01830415055155754,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,38912,0.01352727971971035,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,40960,0.01998475007712841,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,43008,0.024857930839061737,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,45056,0.0031720399856567383,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,47104,0.03780364990234375,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,49152,0.05895886942744255,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,51200,0.053974371403455734,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,53248,0.04186490178108215,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,55296,0.014880429953336716,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,57344,0.01880005933344364,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,59392,0.04940551891922951,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,61440,0.05095117166638374,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,63488,0.06410203129053116,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,65536,0.07319608330726624,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,67584,0.05191021040081978,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,69632,0.04077880084514618,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,71680,0.051523808389902115,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,73728,0.049425430595874786,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,75776,0.08482448011636734,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,77824,0.08359736204147339,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,79872,0.06552966684103012,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,81920,0.06955315917730331,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,83968,0.08499117195606232,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,86016,0.06403812766075134,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,88064,0.061150338500738144,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,90112,0.05032794177532196,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,92160,0.05585666000843048,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,94208,0.05139840021729469,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,96256,0.04884611815214157,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,98304,0.06492482125759125,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,100352,0.04213795065879822,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,102400,0.04148935154080391,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,104448,0.056032728403806686,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,106496,0.07450176030397415,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,108544,0.06936956942081451,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,110592,0.046217210590839386,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,112640,0.0466453991830349,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,114688,0.06511913985013962,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,116736,0.028471069410443306,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,118784,0.04150601848959923,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,120832,0.07933972775936127,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,122880,0.06388816982507706,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,124928,0.049067310988903046,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,126976,0.018213730305433273,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,129024,0.017891520634293556,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,131072,0.0385061614215374,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,133120,0.0039711399003863335,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,135168,-0.008909610100090504,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,137216,-0.0017910100286826491,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,139264,-0.013131859712302685,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,141312,-0.04861818999052048,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,143360,-0.05182316154241562,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,145408,-0.03569724038243294,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,147456,0.02414179965853691,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,149504,0.037287019193172455,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,151552,0.04354261979460716,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,153600,0.04512130096554756,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,155648,0.06925737112760544,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,157696,0.05406171828508377,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,159744,0.053007010370492935,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,161792,0.06659592688083649,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,163840,0.056390080600976944,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,165888,0.041926659643650055,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,167936,0.00641873013228178,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,169984,-0.0046784901060163975,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,172032,-0.010020130313932896,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,174080,-0.004460460040718317,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,176128,-0.01343224011361599,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,178176,-0.004094580188393593,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,180224,0.003017950104549527,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,182272,0.0150612099096179,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,184320,0.00328532001003623,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,186368,0.022746099159121513,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,188416,0.047767240554094315,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,190464,0.038391828536987305,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,192512,0.04930907115340233,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,194560,0.04599007964134216,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,196608,0.06974101066589355,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,198656,0.0618392713367939,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,200704,0.05770847946405411,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,202752,0.062315668910741806,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,204800,0.05971106141805649,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,206848,0.0494934506714344,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,208896,0.03205367922782898,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,210944,0.04808039963245392,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,212992,0.028123579919338226,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,215040,0.020921740680933,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,217088,0.017008069902658463,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,219136,0.020024370402097702,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,221184,0.012356939725577831,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,223232,-0.005178419873118401,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,225280,0.004701749887317419,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,227328,0.014989299699664116,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,229376,0.010546009987592697,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,231424,0.01258786953985691,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,233472,0.029884830117225647,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,235520,0.03779761865735054,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,237568,0.02516762912273407,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,239616,0.04328811913728714,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,241664,0.07263872027397156,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,243712,0.05785413086414337,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,245760,0.044679541140794754,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,247808,0.06634960323572159,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,249856,0.08048047125339508,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,251904,0.10898631811141968,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,253952,0.1321839839220047,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,256000,0.15470832586288452,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,258048,0.176225483417511,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,260096,0.19703009724617004,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,262144,0.22640348970890045,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,264192,0.2628377377986908,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,266240,0.2910177707672119,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,268288,0.29295143485069275,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,270336,0.30882883071899414,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,272384,0.2990128695964813,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,274432,0.30523523688316345,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,276480,0.3062259554862976,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,278528,0.29536429047584534,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,280576,0.2654581665992737,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,282624,0.23905430734157562,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,284672,0.22458423674106598,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,286720,0.21580544114112854,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,288768,0.21802668273448944,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,290816,0.1991010159254074,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,292864,0.1795015037059784,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,294912,0.15417170524597168,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,296960,0.1539677530527115,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,299008,0.16236843168735504,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,301056,0.177693173289299,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,303104,0.1793927252292633,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,305152,0.19737565517425537,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
pure_homeo,0,307200,0.20878027379512787,experiments/cw/results/cw_hace_cw10/pure_homeo/seed_0/tb_logs/PPO_0
