agent,seed,step,value
vanilla,0,160800,9046.41015625
vanilla,0,161600,8989.34375
vanilla,0,162400,8906.5390625
vanilla,0,163200,8933.6650390625
vanilla,0,164000,8925.146484375
vanilla,0,164800,8812.0263671875
vanilla,0,165600,8950.232421875
vanilla,0,166400,8862.66015625
vanilla,0,167200,8924.79296875
vanilla,0,168000,9230.8955078125
vanilla,0,168800,9338.6796875
vanilla,0,169600,9449.2978515625
vanilla,0,170400,9626.4541015625
vanilla,0,171200,9714.7939453125
vanilla,0,172000,9927.6728515625
vanilla,0,172800,9892.2001953125
vanilla,0,173600,10014.3984375
vanilla,0,174400,10212.7060546875
vanilla,0,175200,10374.0537109375
vanilla,0,176000,10555.509765625
vanilla,0,176800,10798.716796875
vanilla,0,177600,10912.876953125
vanilla,0,178400,11127.7294921875
vanilla,0,179200,11402.6708984375
vanilla,0,180000,11769.546875
vanilla,0,180800,11963.28125
vanilla,0,181600,12154.111328125
vanilla,0,182400,11967.7587890625
vanilla,0,183200,11714.501953125
vanilla,0,184000,11819.6318359375
vanilla,0,184800,11965.6318359375
vanilla,0,185600,11680.298828125
vanilla,0,186400,11656.2763671875
vanilla,0,187200,11338.4775390625
vanilla,0,188000,11254.1669921875
vanilla,0,188800,10932.380859375
vanilla,0,189600,10827.248046875
vanilla,0,190400,11118.9970703125
vanilla,0,191200,11228.10546875
vanilla,0,192000,11274.2939453125
vanilla,0,192800,11072.794921875
vanilla,0,193600,11378.3173828125
vanilla,0,194400,11444.6005859375
vanilla,0,195200,11437.1845703125
vanilla,0,196000,11703.5185546875
vanilla,0,196800,12246.173828125
vanilla,0,197600,13126.92578125
vanilla,0,198400,13908.95703125
vanilla,0,199200,14447.5576171875
vanilla,0,200000,15110.3525390625
vanilla,0,200800,15251.3232421875
vanilla,0,201600,15190.888671875
vanilla,0,202400,15309.55078125
vanilla,0,203200,16295.4794921875
vanilla,0,204000,16963.87109375
vanilla,0,204800,17831.095703125
vanilla,0,205600,18779.912109375
vanilla,0,206400,19153.919921875
vanilla,0,207200,19581.71875
vanilla,0,208000,20078.8125
vanilla,0,208800,20128.599609375
vanilla,0,209600,20307.125
vanilla,0,210400,20332.19921875
vanilla,0,211200,20122.4765625
vanilla,0,212000,20225.423828125
vanilla,0,212800,20746.0234375
vanilla,0,213600,20357.60546875
vanilla,0,214400,20752.732421875
vanilla,0,215200,21288.33203125
vanilla,0,216000,21468.85546875
vanilla,0,216800,20723.701171875
vanilla,0,217600,19410.056640625
vanilla,0,218400,19022.302734375
vanilla,0,219200,18746.580078125
vanilla,0,220000,17741.921875
vanilla,0,220800,17605.154296875
vanilla,0,221600,18782.45703125
vanilla,0,222400,19336.166015625
vanilla,0,223200,18281.091796875
vanilla,0,224000,17298.81640625
vanilla,0,224800,15994.68359375
vanilla,0,225600,15415.9931640625
vanilla,0,226400,14807.4013671875
vanilla,0,227200,14293.8603515625
vanilla,0,228000,13458.8173828125
vanilla,0,228800,13241.193359375
vanilla,0,229600,12685.7822265625
vanilla,0,230400,11844.77734375
vanilla,0,231200,11529.224609375
vanilla,0,232000,10851.736328125
vanilla,0,232800,10223.283203125
vanilla,0,233600,9861.53125
vanilla,0,234400,8824.2451171875
vanilla,0,235200,8031.35693359375
vanilla,0,236000,7483.04833984375
vanilla,0,236800,8070.3486328125
vanilla,0,237600,9567.9990234375
vanilla,0,238400,10031.7890625
vanilla,0,239200,10705.9384765625
vanilla,0,240000,11588.056640625
vanilla,0,240800,12041.9306640625
vanilla,0,241600,11475.5830078125
vanilla,0,242400,10995.3525390625
vanilla,0,243200,11235.333984375
vanilla,0,244000,11880.248046875
vanilla,0,244800,12752.2490234375
vanilla,0,245600,13402.21875
vanilla,0,246400,14186.6787109375
vanilla,0,247200,16017.76953125
vanilla,0,248000,17564.662109375
vanilla,0,248800,19201.6640625
vanilla,0,249600,20221.560546875
vanilla,0,250400,21573.5390625
vanilla,0,251200,23029.580078125
vanilla,0,252000,24194.18359375
vanilla,0,252800,25567.943359375
vanilla,0,253600,26885.22265625
vanilla,0,254400,28241.00390625
vanilla,0,255200,29943.08984375
vanilla,0,256000,31024.791015625
vanilla,0,256800,31592.890625
vanilla,0,257600,31487.943359375
vanilla,0,258400,30763.87109375
vanilla,0,259200,30050.865234375
vanilla,0,260000,29942.583984375
vanilla,0,260800,29861.16796875
vanilla,0,261600,30122.474609375
vanilla,0,262400,30992.95703125
vanilla,0,263200,31834.671875
vanilla,0,264000,31503.232421875
vanilla,0,264800,30671.80078125
vanilla,0,265600,29763.2734375
vanilla,0,266400,29865.201171875
vanilla,0,267200,28606.55078125
vanilla,0,268000,28818.6875
vanilla,0,268800,28403.40234375
vanilla,0,269600,29340.2890625
vanilla,0,270400,29876.044921875
vanilla,0,271200,31182.236328125
vanilla,0,272000,30689.201171875
vanilla,0,272800,30696.119140625
vanilla,0,273600,29607.05078125
vanilla,0,274400,28376.49609375
vanilla,0,275200,26396.166015625
vanilla,0,276000,25052.265625
vanilla,0,276800,23462.912109375
vanilla,0,277600,22232.75390625
vanilla,0,278400,21507.517578125
vanilla,0,279200,20726.48046875
vanilla,0,280000,20174.265625
vanilla,0,280800,19707.86328125
vanilla,0,281600,20485.240234375
vanilla,0,282400,19980.380859375
vanilla,0,283200,21286.041015625
vanilla,0,284000,24449.3984375
vanilla,0,284800,26971.3125
vanilla,0,285600,29288.880859375
vanilla,0,286400,30491.8359375
vanilla,0,287200,32635.0390625
vanilla,0,288000,34557.61328125
vanilla,0,288800,35376.52734375
vanilla,0,289600,35437.58984375
vanilla,0,290400,36302.33203125
vanilla,0,291200,36563.97265625
vanilla,0,292000,39779.5390625
vanilla,0,292800,40946.00390625
vanilla,0,293600,43089.9921875
vanilla,0,294400,45981.59765625
vanilla,0,295200,47425.19140625
vanilla,0,296000,48683.6796875
vanilla,0,296800,51858.58984375
vanilla,0,297600,53394.98046875
vanilla,0,298400,57012.37890625
vanilla,0,299200,59729.62109375
vanilla,0,300000,62035.296875
