agent,seed,step,value
hace_001,0,128000,4055.466552734375
hace_001,0,128800,4024.6201171875
hace_001,0,129600,3990.0498046875
hace_001,0,130400,3983.515869140625
hace_001,0,131200,3903.588623046875
hace_001,0,132000,3919.021728515625
hace_001,0,132800,3915.365966796875
hace_001,0,133600,3908.68505859375
hace_001,0,134400,3912.35546875
hace_001,0,135200,3933.015625
hace_001,0,136000,3965.45166015625
hace_001,0,136800,3994.42333984375
hace_001,0,137600,3970.631591796875
hace_001,0,138400,3947.506103515625
hace_001,0,139200,3924.077392578125
hace_001,0,140000,3912.474853515625
hace_001,0,140800,3862.68798828125
hace_001,0,141600,3897.21728515625
hace_001,0,142400,3913.90869140625
hace_001,0,143200,3964.862060546875
hace_001,0,144000,4023.81787109375
hace_001,0,144800,4050.669189453125
hace_001,0,145600,4026.355224609375
hace_001,0,146400,4028.672607421875
hace_001,0,147200,4083.984375
hace_001,0,148000,4143.1259765625
hace_001,0,148800,4205.30126953125
hace_001,0,149600,4245.81396484375
hace_001,0,150400,4214.3134765625
hace_001,0,151200,4257.05859375
hace_001,0,152000,4209.46728515625
hace_001,0,152800,4192.521484375
hace_001,0,153600,4153.3876953125
hace_001,0,154400,4167.60791015625
hace_001,0,155200,4114.23046875
hace_001,0,156000,4117.23095703125
hace_001,0,156800,4105.43212890625
hace_001,0,157600,4107.70654296875
hace_001,0,158400,4089.129150390625
hace_001,0,159200,4085.2880859375
hace_001,0,160000,4089.3115234375
hace_001,0,160800,4118.71484375
hace_001,0,161600,4134.14599609375
hace_001,0,162400,4156.93994140625
hace_001,0,163200,4177.22021484375
hace_001,0,164000,4151.330078125
hace_001,0,164800,4185.58935546875
hace_001,0,165600,4238.2744140625
hace_001,0,166400,4278.21484375
hace_001,0,167200,4319.39111328125
hace_001,0,168000,4332.08740234375
hace_001,0,168800,4329.2294921875
hace_001,0,169600,4365.009765625
hace_001,0,170400,4427.50732421875
hace_001,0,171200,4528.18603515625
hace_001,0,172000,4619.2578125
hace_001,0,172800,4681.697265625
hace_001,0,173600,4789.9853515625
hace_001,0,174400,4812.5537109375
hace_001,0,175200,4876.697265625
hace_001,0,176000,4877.83056640625
hace_001,0,176800,4907.45654296875
hace_001,0,177600,4918.34619140625
hace_001,0,178400,4924.3466796875
hace_001,0,179200,4916.654296875
hace_001,0,180000,4898.16845703125
hace_001,0,180800,4844.8310546875
hace_001,0,181600,4761.91796875
hace_001,0,182400,4751.65673828125
hace_001,0,183200,4691.73388671875
hace_001,0,184000,4693.4501953125
hace_001,0,184800,4653.18408203125
hace_001,0,185600,4592.1865234375
hace_001,0,186400,4526.818359375
hace_001,0,187200,4457.640625
hace_001,0,188000,4400.78369140625
hace_001,0,188800,4355.4404296875
hace_001,0,189600,4317.9853515625
hace_001,0,190400,4259.62744140625
hace_001,0,191200,4160.625
hace_001,0,192000,4043.364013671875
hace_001,0,192800,3944.233154296875
hace_001,0,193600,3849.427490234375
hace_001,0,194400,3774.499267578125
hace_001,0,195200,3731.113037109375
hace_001,0,196000,3690.413818359375
hace_001,0,196800,3568.727294921875
hace_001,0,197600,3536.5390625
hace_001,0,198400,3556.14453125
hace_001,0,199200,3540.8427734375
hace_001,0,200000,3541.93310546875
hace_001,0,200800,3573.462646484375
hace_001,0,201600,3644.71142578125
hace_001,0,202400,3661.943115234375
hace_001,0,203200,3713.71435546875
hace_001,0,204000,3660.045654296875
hace_001,0,204800,3603.1923828125
hace_001,0,205600,3567.8798828125
hace_001,0,206400,3506.2734375
hace_001,0,207200,3508.97705078125
hace_001,0,208000,3524.83740234375
hace_001,0,208800,3486.93115234375
hace_001,0,209600,3385.67529296875
hace_001,0,210400,3353.072265625
hace_001,0,211200,3325.71875
hace_001,0,212000,3250.009765625
hace_001,0,212800,3152.353515625
hace_001,0,213600,3088.541015625
hace_001,0,214400,3070.332763671875
hace_001,0,215200,3092.922607421875
hace_001,0,216000,3095.427490234375
hace_001,0,216800,3221.654052734375
hace_001,0,217600,3269.5078125
hace_001,0,218400,3271.616943359375
hace_001,0,219200,3305.86865234375
hace_001,0,220000,3321.121826171875
hace_001,0,220800,3318.0302734375
hace_001,0,221600,3323.28271484375
hace_001,0,222400,3234.8837890625
hace_001,0,223200,3226.316650390625
hace_001,0,224000,3297.857666015625
hace_001,0,224800,3393.34130859375
hace_001,0,225600,3445.513427734375
hace_001,0,226400,3576.443603515625
hace_001,0,227200,3623.044189453125
hace_001,0,228000,3676.32568359375
hace_001,0,228800,3805.879150390625
hace_001,0,229600,4001.578125
hace_001,0,230400,4159.39306640625
hace_001,0,231200,4336.9814453125
hace_001,0,232000,4536.931640625
hace_001,0,232800,4786.06005859375
hace_001,0,233600,4989.8388671875
hace_001,0,234400,5131.56396484375
hace_001,0,235200,5238.80908203125
hace_001,0,236000,5363.5205078125
hace_001,0,236800,5484.47216796875
hace_001,0,237600,5536.66162109375
hace_001,0,238400,5590.7255859375
hace_001,0,239200,5705.63623046875
hace_001,0,240000,5798.28076171875
hace_001,0,240800,5912.44482421875
hace_001,0,241600,6032.58642578125
hace_001,0,242400,6169.94384765625
hace_001,0,243200,6174.74169921875
hace_001,0,244000,6256.54541015625
hace_001,0,244800,6266.4951171875
hace_001,0,245600,6328.0146484375
hace_001,0,246400,6325.0546875
hace_001,0,247200,6377.474609375
hace_001,0,248000,6496.35302734375
hace_001,0,248800,6518.0048828125
hace_001,0,249600,6521.60888671875
hace_001,0,250400,6573.2646484375
hace_001,0,251200,6612.09228515625
hace_001,0,252000,6687.0185546875
hace_001,0,252800,6746.41455078125
hace_001,0,253600,6783.5654296875
hace_001,0,254400,6905.60595703125
hace_001,0,255200,6995.24658203125
hace_001,0,256000,7221.5341796875
hace_001,0,256800,7322.5751953125
hace_001,0,257600,7305.24609375
hace_001,0,258400,7308.0322265625
hace_001,0,259200,7424.29931640625
hace_001,0,260000,7315.85693359375
hace_001,0,260800,7076.73046875
hace_001,0,261600,6873.19189453125
hace_001,0,262400,6718.9228515625
hace_001,0,263200,6628.93212890625
hace_001,0,264000,6462.09765625
hace_001,0,264800,6334.0703125
hace_001,0,265600,6103.9931640625
hace_001,0,266400,5962.1162109375
hace_001,0,267200,5785.00244140625
hace_001,0,268000,5460.7568359375
hace_001,0,268800,5212.029296875
hace_001,0,269600,4958.97021484375
hace_001,0,270400,4663.67578125
hace_001,0,271200,4364.63427734375
hace_001,0,272000,4076.99853515625
hace_001,0,272800,3764.368408203125
hace_001,0,273600,3570.399169921875
hace_001,0,274400,3205.6513671875
hace_001,0,275200,2877.266845703125
hace_001,0,276000,2471.54833984375
hace_001,0,276800,2088.777099609375
hace_001,0,277600,3282.702392578125
hace_001,0,278400,3736.2138671875
hace_001,0,279200,4465.0166015625
hace_001,0,280000,5040.17041015625
hace_001,0,280800,5026.3505859375
hace_001,0,281600,4929.17626953125
hace_001,0,282400,4818.81982421875
hace_001,0,283200,4734.74755859375
hace_001,0,284000,4633.60205078125
hace_001,0,284800,4533.81494140625
hace_001,0,285600,4530.65869140625
hace_001,0,286400,4453.1845703125
hace_001,0,287200,4380.9501953125
hace_001,0,288000,4365.091796875
hace_001,0,288800,4364.83740234375
hace_001,0,289600,4364.8896484375
hace_001,0,290400,4365.037109375
hace_001,0,291200,4364.81982421875
hace_001,0,292000,4364.87939453125
hace_001,0,292800,4364.9638671875
hace_001,0,293600,4265.13720703125
hace_001,0,294400,4265.1123046875
hace_001,0,295200,4237.81982421875
hace_001,0,296000,4156.6845703125
hace_001,0,296800,4130.96728515625
hace_001,0,297600,2708.712890625
hace_001,0,298400,2032.7789306640625
hace_001,0,299200,912.9022827148438
hace_001,0,300000,172.994873046875
hace_001,1,800,-53.72721481323242
hace_001,1,1600,-52.54440689086914
hace_001,1,2400,-53.246971130371094
hace_001,1,3200,-50.67688751220703
hace_001,1,4000,-51.004276275634766
hace_001,1,4800,-51.849220275878906
hace_001,1,5600,-50.27882385253906
hace_001,1,6400,-49.430259704589844
hace_001,1,7200,-48.59130859375
hace_001,1,8000,-47.71371078491211
hace_001,1,8800,-46.458988189697266
hace_001,1,9600,-40.22892379760742
hace_001,1,10400,-34.72581100463867
hace_001,1,11200,-38.18446350097656
hace_001,1,12000,-39.04383850097656
hace_001,1,12800,-39.50192642211914
hace_001,1,13600,-39.18708419799805
hace_001,1,14400,-39.779300689697266
hace_001,1,15200,-39.84073257446289
hace_001,1,16000,-39.98963165283203
hace_001,1,16800,-39.742618560791016
hace_001,1,17600,-39.43836212158203
hace_001,1,18400,-39.95109558105469
hace_001,1,19200,-40.3859977722168
hace_001,1,20000,-40.63774108886719
hace_001,1,20800,-40.25424575805664
hace_001,1,21600,-40.077518463134766
hace_001,1,22400,-39.87725067138672
hace_001,1,23200,-40.126914978027344
hace_001,1,24000,-39.96351623535156
hace_001,1,24800,-39.42607116699219
hace_001,1,25600,-39.34526062011719
hace_001,1,26400,-39.01259231567383
hace_001,1,27200,-38.256587982177734
hace_001,1,28000,-37.76775360107422
hace_001,1,28800,-37.6209831237793
hace_001,1,29600,-39.903446197509766
hace_001,1,30400,-42.34684371948242
hace_001,1,31200,-40.191097259521484
hace_001,1,32000,-39.35077667236328
hace_001,1,32800,-38.624393463134766
hace_001,1,33600,-38.4515380859375
hace_001,1,34400,-37.66681671142578
hace_001,1,35200,-37.25026321411133
hace_001,1,36000,-36.766658782958984
hace_001,1,36800,-36.60934066772461
hace_001,1,37600,-36.508052825927734
hace_001,1,38400,-35.686893463134766
hace_001,1,39200,-34.886871337890625
hace_001,1,40000,-34.230064392089844
hace_001,1,40800,-33.68148422241211
hace_001,1,41600,-33.0306396484375
hace_001,1,42400,-32.280059814453125
hace_001,1,43200,-31.564918518066406
hace_001,1,44000,-31.002574920654297
hace_001,1,44800,-30.599796295166016
hace_001,1,45600,-30.259626388549805
hace_001,1,46400,-30.073143005371094
hace_001,1,47200,-30.366161346435547
hace_001,1,48000,-30.49943733215332
hace_001,1,48800,-30.515384674072266
hace_001,1,49600,-30.60834503173828
hace_001,1,50400,-30.644792556762695
hace_001,1,51200,-30.705310821533203
hace_001,1,52000,-30.744808197021484
hace_001,1,52800,-30.85079574584961
hace_001,1,53600,-30.914203643798828
hace_001,1,54400,-31.031099319458008
hace_001,1,55200,-31.152828216552734
hace_001,1,56000,-31.256628036499023
hace_001,1,56800,-31.359098434448242
hace_001,1,57600,-31.4500675201416
hace_001,1,58400,-31.523927688598633
hace_001,1,59200,-31.596826553344727
hace_001,1,60000,-31.648832321166992
hace_001,1,60800,-31.501873016357422
hace_001,1,61600,-32.039920806884766
hace_001,1,62400,-32.8045539855957
hace_001,1,63200,-33.18605422973633
hace_001,1,64000,-33.29161071777344
hace_001,1,64800,-33.27262496948242
hace_001,1,65600,-33.47718048095703
hace_001,1,66400,-33.625099182128906
hace_001,1,67200,-34.36030960083008
hace_001,1,68000,-35.253597259521484
hace_001,1,68800,-36.11745071411133
hace_001,1,69600,-36.84395217895508
hace_001,1,70400,-37.473777770996094
hace_001,1,71200,-37.078895568847656
hace_001,1,72000,-36.58386993408203
hace_001,1,72800,-36.057918548583984
hace_001,1,73600,-35.54347610473633
hace_001,1,74400,-32.98855972290039
hace_001,1,75200,-32.22007369995117
hace_001,1,76000,-22.82073211669922
hace_001,1,76800,-22.141515731811523
hace_001,1,77600,-21.470964431762695
hace_001,1,78400,-20.031057357788086
hace_001,1,79200,-11.354331016540527
hace_001,1,80000,-10.7612886428833
hace_001,1,80800,8.666961669921875
hace_001,1,81600,11.808119773864746
hace_001,1,82400,17.044158935546875
hace_001,1,83200,56.015438079833984
hace_001,1,84000,74.83881378173828
hace_001,1,84800,75.27549743652344
hace_001,1,85600,75.7294692993164
hace_001,1,86400,76.22259521484375
hace_001,1,87200,77.3957290649414
hace_001,1,88000,78.79840850830078
hace_001,1,88800,80.2717056274414
hace_001,1,89600,118.15109252929688
hace_001,1,90400,141.54318237304688
hace_001,1,91200,154.44105529785156
hace_001,1,92000,178.80111694335938
hace_001,1,92800,197.6251678466797
hace_001,1,93600,215.0865936279297
hace_001,1,94400,252.62953186035156
hace_001,1,95200,282.7384948730469
hace_001,1,96000,307.0253601074219
hace_001,1,96800,365.0439758300781
hace_001,1,97600,402.2519836425781
hace_001,1,98400,437.7517395019531
hace_001,1,99200,506.10430908203125
hace_001,1,100000,518.5410766601562
hace_001,1,100800,537.2109375
hace_001,1,101600,633.2127075195312
hace_001,1,102400,781.5009155273438
hace_001,1,103200,743.3268432617188
hace_001,1,104000,739.8883056640625
hace_001,1,104800,764.7487182617188
hace_001,1,105600,780.36572265625
hace_001,1,106400,804.7017211914062
hace_001,1,107200,828.8464965820312
hace_001,1,108000,938.2671508789062
hace_001,1,108800,1062.331787109375
hace_001,1,109600,1165.6650390625
hace_001,1,110400,1263.3477783203125
hace_001,1,111200,1437.854736328125
hace_001,1,112000,1562.5828857421875
hace_001,1,112800,1656.314453125
hace_001,1,113600,1694.1492919921875
hace_001,1,114400,1722.885498046875
hace_001,1,115200,1717.4466552734375
hace_001,1,116000,1806.401123046875
hace_001,1,116800,1826.369873046875
hace_001,1,117600,1912.5975341796875
hace_001,1,118400,2031.9173583984375
hace_001,1,119200,2063.71484375
hace_001,1,120000,2168.258544921875
hace_001,1,120800,2302.931640625
hace_001,1,121600,2320.008056640625
hace_001,1,122400,2275.602783203125
hace_001,1,123200,2396.645751953125
hace_001,1,124000,2570.284912109375
hace_001,1,124800,2693.41796875
hace_001,1,125600,2794.584716796875
hace_001,1,126400,2895.22802734375
hace_001,1,127200,2947.66455078125
hace_001,1,128000,2952.73095703125
hace_001,1,128800,2884.216796875
hace_001,1,129600,2908.83154296875
hace_001,1,130400,2914.365234375
hace_001,1,131200,2898.6865234375
hace_001,1,132000,2918.750244140625
hace_001,1,132800,2988.44287109375
hace_001,1,133600,3039.89306640625
hace_001,1,134400,3040.167236328125
hace_001,1,135200,3175.502197265625
hace_001,1,136000,3159.496826171875
hace_001,1,136800,3223.230224609375
hace_001,1,137600,3208.038818359375
hace_001,1,138400,3199.56689453125
hace_001,1,139200,3236.61376953125
hace_001,1,140000,3254.099365234375
hace_001,1,140800,3193.688232421875
hace_001,1,141600,3236.0302734375
hace_001,1,142400,3213.480712890625
hace_001,1,143200,3196.197265625
hace_001,1,144000,3099.36962890625
hace_001,1,144800,3066.1376953125
hace_001,1,145600,3126.29541015625
hace_001,1,146400,3108.728515625
hace_001,1,147200,3183.140380859375
hace_001,1,148000,3213.646484375
hace_001,1,148800,3272.139404296875
hace_001,1,149600,3230.10009765625
hace_001,1,150400,3233.9189453125
hace_001,1,151200,3165.52294921875
hace_001,1,152000,3184.771484375
hace_001,1,152800,3174.603759765625
hace_001,1,153600,3242.7041015625
hace_001,1,154400,3334.5966796875
hace_001,1,155200,3376.38525390625
hace_001,1,156000,3415.9755859375
hace_001,1,156800,3401.081298828125
hace_001,1,157600,3458.756591796875
hace_001,1,158400,3453.0830078125
hace_001,1,159200,3453.776611328125
hace_001,1,160000,3485.832275390625
hace_001,1,160800,3540.864990234375
hace_001,1,161600,3539.3974609375
hace_001,1,162400,3626.5400390625
hace_001,1,163200,3672.058349609375
hace_001,1,164000,3722.242919921875
hace_001,1,164800,3769.9599609375
hace_001,1,165600,3756.922119140625
hace_001,1,166400,3804.6279296875
hace_001,1,167200,3805.840087890625
hace_001,1,168000,3822.76318359375
hace_001,1,168800,3876.614501953125
hace_001,1,169600,3869.46240234375
hace_001,1,170400,3896.729248046875
hace_001,1,171200,3983.012451171875
hace_001,1,172000,3938.9892578125
hace_001,1,172800,3924.910888671875
hace_001,1,173600,3909.962890625
hace_001,1,174400,3866.484130859375
hace_001,1,175200,3762.98681640625
hace_001,1,176000,3752.2265625
hace_001,1,176800,3770.66845703125
hace_001,1,177600,3747.11767578125
hace_001,1,178400,3792.430908203125
hace_001,1,179200,3844.423583984375
hace_001,1,180000,3784.78564453125
hace_001,1,180800,3747.798583984375
hace_001,1,181600,3718.132568359375
hace_001,1,182400,3664.33740234375
hace_001,1,183200,3670.224365234375
hace_001,1,184000,3639.0888671875
hace_001,1,184800,3644.755126953125
hace_001,1,185600,3652.139404296875
hace_001,1,186400,3675.476806640625
hace_001,1,187200,3671.140380859375
hace_001,1,188000,3682.7138671875
hace_001,1,188800,3666.0078125
hace_001,1,189600,3715.864013671875
hace_001,1,190400,3667.314697265625
hace_001,1,191200,3618.828125
hace_001,1,192000,3586.04150390625
hace_001,1,192800,3528.989013671875
hace_001,1,193600,3462.83837890625
hace_001,1,194400,3419.99169921875
hace_001,1,195200,3423.741455078125
hace_001,1,196000,3409.829345703125
hace_001,1,196800,3334.153564453125
hace_001,1,197600,3257.70361328125
hace_001,1,198400,3156.09912109375
hace_001,1,199200,3096.951171875
hace_001,1,200000,3044.739501953125
hace_001,1,200800,3687.71923828125
hace_001,1,201600,3597.1396484375
hace_001,1,202400,3532.568359375
hace_001,1,203200,3382.28369140625
hace_001,1,204000,3280.6982421875
hace_001,1,204800,3148.957763671875
hace_001,1,205600,3035.68408203125
hace_001,1,206400,2895.18798828125
hace_001,1,207200,2821.334716796875
hace_001,1,208000,2684.5888671875
hace_001,1,208800,2613.615234375
hace_001,1,209600,3129.06005859375
hace_001,1,210400,3074.04931640625
hace_001,1,211200,3011.232177734375
hace_001,1,212000,2976.449951171875
hace_001,1,212800,2970.66796875
hace_001,1,213600,3082.1044921875
hace_001,1,214400,3056.486328125
hace_001,1,215200,3043.1064453125
hace_001,1,216000,3004.04736328125
hace_001,1,216800,3039.940673828125
hace_001,1,217600,3032.032470703125
hace_001,1,218400,2999.466064453125
hace_001,1,219200,2928.419189453125
hace_001,1,220000,2935.109375
hace_001,1,220800,2197.726318359375
hace_001,1,221600,2209.5712890625
hace_001,1,222400,2192.2763671875
hace_001,1,223200,2193.92529296875
hace_001,1,224000,2265.39453125
hace_001,1,224800,3465.303955078125
hace_001,1,225600,3466.5439453125
hace_001,1,226400,6779.50634765625
hace_001,1,227200,8117.04638671875
hace_001,1,228000,8350.7001953125
hace_001,1,228800,9193.435546875
hace_001,1,229600,8512.4052734375
hace_001,1,230400,8485.705078125
hace_001,1,231200,8433.4541015625
hace_001,1,232000,8407.0810546875
hace_001,1,232800,8378.8046875
hace_001,1,233600,8221.779296875
hace_001,1,234400,8195.1962890625
hace_001,1,235200,8105.8564453125
hace_001,1,236000,9370.388671875
hace_001,1,236800,9264.431640625
hace_001,1,237600,9206.4326171875
hace_001,1,238400,9153.84375
hace_001,1,239200,9086.1220703125
hace_001,1,240000,9024.6513671875
hace_001,1,240800,8989.056640625
hace_001,1,241600,8977.8916015625
hace_001,1,242400,8944.1953125
hace_001,1,243200,8963.4326171875
hace_001,1,244000,8897.5556640625
hace_001,1,244800,7695.9990234375
hace_001,1,245600,7682.16455078125
hace_001,1,246400,4444.8203125
hace_001,1,247200,3076.9091796875
hace_001,1,248000,2855.6376953125
hace_001,1,248800,2004.6385498046875
hace_001,1,249600,2537.402587890625
hace_001,1,250400,2512.147705078125
hace_001,1,251200,2486.017578125
hace_001,1,252000,2444.89306640625
hace_001,1,252800,2377.81396484375
hace_001,1,253600,2329.4990234375
hace_001,1,254400,2308.378662109375
hace_001,1,255200,2308.787353515625
hace_001,1,256000,962.1636962890625
hace_001,1,256800,962.2633056640625
hace_001,1,257600,961.812744140625
hace_001,1,258400,961.2943725585938
hace_001,1,259200,960.736083984375
hace_001,1,260000,960.271240234375
hace_001,1,260800,959.6959228515625
hace_001,1,261600,922.7123413085938
hace_001,1,262400,927.2644653320312
hace_001,1,263200,901.41015625
hace_001,1,264000,967.4285888671875
hace_001,1,264800,932.4075927734375
hace_001,1,265600,927.5957641601562
hace_001,1,266400,854.0195922851562
hace_001,1,267200,835.7001342773438
hace_001,1,268000,786.1802978515625
hace_001,1,268800,717.4701538085938
hace_001,1,269600,184.68394470214844
hace_001,1,270400,183.0129852294922
hace_001,1,271200,182.55889892578125
hace_001,1,272000,202.52182006835938
hace_001,1,272800,202.28050231933594
hace_001,1,273600,202.042236328125
hace_001,1,274400,200.63299560546875
hace_001,1,275200,200.12164306640625
hace_001,1,276000,199.91091918945312
hace_001,1,276800,199.70907592773438
hace_001,1,277600,495.11962890625
hace_001,1,278400,802.2178344726562
hace_001,1,279200,802.1542358398438
hace_001,1,280000,801.9780883789062
hace_001,1,280800,801.8685913085938
hace_001,1,281600,1196.9302978515625
hace_001,1,282400,1190.28125
hace_001,1,283200,1199.2071533203125
hace_001,1,284000,1593.4678955078125
hace_001,1,284800,1592.736572265625
hace_001,1,285600,1579.1541748046875
hace_001,1,286400,1537.806396484375
hace_001,1,287200,1510.85546875
hace_001,1,288000,2313.261962890625
hace_001,1,288800,2494.701904296875
hace_001,1,289600,2523.994140625
hace_001,1,290400,3092.9033203125
hace_001,1,291200,3097.274658203125
hace_001,1,292000,3067.629150390625
hace_001,1,292800,3557.884521484375
hace_001,1,293600,3557.727783203125
hace_001,1,294400,3557.799072265625
hace_001,1,295200,3674.01123046875
hace_001,1,296000,3684.367431640625
hace_001,1,296800,3700.0205078125
hace_001,1,297600,3428.34228515625
hace_001,1,298400,3799.28125
hace_001,1,299200,3828.490234375
hace_001,1,300000,4513.54833984375
hace_001,2,800,101.78616333007812
hace_001,2,1600,31.17191505432129
hace_001,2,2400,9.144604682922363
hace_001,2,3200,-0.9677209854125977
hace_001,2,4000,-7.5330119132995605
hace_001,2,4800,-12.359184265136719
hace_001,2,5600,-15.18403148651123
hace_001,2,6400,-17.331668853759766
hace_001,2,7200,75.41585540771484
hace_001,2,8000,60.38800048828125
hace_001,2,8800,47.73501968383789
hace_001,2,9600,38.39793014526367
hace_001,2,10400,30.774375915527344
hace_001,2,11200,25.080005645751953
hace_001,2,12000,21.05986785888672
hace_001,2,12800,17.218524932861328
hace_001,2,13600,11.60356330871582
hace_001,2,14400,6.458424091339111
hace_001,2,15200,1.9175207614898682
hace_001,2,16000,-1.6836780309677124
hace_001,2,16800,-3.9245972633361816
hace_001,2,17600,-5.787709712982178
hace_001,2,18400,-8.82441234588623
