agent,seed,step,value
vanilla,0,139200,338582.46875
vanilla,0,140000,338123.21875
vanilla,0,140800,337608.25
vanilla,0,141600,336798.125
vanilla,0,142400,336440.625
vanilla,0,143200,336232.59375
vanilla,0,144000,336295.375
vanilla,0,144800,336198.3125
vanilla,0,145600,335858.875
vanilla,0,146400,335441.90625
vanilla,0,147200,334902.75
vanilla,0,148000,334619.21875
vanilla,0,148800,334253.625
vanilla,0,149600,334125.15625
vanilla,0,150400,334272.21875
vanilla,0,151200,334470.8125
vanilla,0,152000,334989.8125
vanilla,0,152800,335836.375
vanilla,0,153600,336774.0625
vanilla,0,154400,338036.78125
vanilla,0,155200,339284.40625
vanilla,0,156000,340711.90625
vanilla,0,156800,342218.15625
vanilla,0,157600,343653.9375
vanilla,0,158400,345097.625
vanilla,0,159200,346620.21875
vanilla,0,160000,347947.84375
vanilla,0,160800,349439.53125
vanilla,0,161600,350844.75
vanilla,0,162400,352137.03125
vanilla,0,163200,353764.96875
vanilla,0,164000,355261.5
vanilla,0,164800,356756.34375
vanilla,0,165600,358127.34375
vanilla,0,166400,359489.90625
vanilla,0,167200,360787.5625
vanilla,0,168000,362076.03125
vanilla,0,168800,363316.65625
vanilla,0,169600,364451.375
vanilla,0,170400,365570.96875
vanilla,0,171200,366700.84375
vanilla,0,172000,367569.25
vanilla,0,172800,368062.5625
vanilla,0,173600,368573.375
vanilla,0,174400,368855.96875
vanilla,0,175200,369024.21875
vanilla,0,176000,368830.375
vanilla,0,176800,368614.96875
vanilla,0,177600,368628.34375
vanilla,0,178400,368600.34375
vanilla,0,179200,368635.75
vanilla,0,180000,368719.6875
vanilla,0,180800,368845.125
vanilla,0,181600,369161.5
vanilla,0,182400,369350.65625
vanilla,0,183200,369537.78125
vanilla,0,184000,369875.375
vanilla,0,184800,370156.96875
vanilla,0,185600,370415.3125
vanilla,0,186400,370738.375
vanilla,0,187200,371061.5625
vanilla,0,188000,371301.84375
vanilla,0,188800,371631.59375
vanilla,0,189600,371933.71875
vanilla,0,190400,372217.28125
vanilla,0,191200,372467.4375
vanilla,0,192000,372707.625
vanilla,0,192800,373118.875
vanilla,0,193600,373344.6875
vanilla,0,194400,373561.875
vanilla,0,195200,373653.09375
vanilla,0,196000,373953.5
vanilla,0,196800,374252.40625
vanilla,0,197600,374438.59375
vanilla,0,198400,374693.9375
vanilla,0,199200,374691.59375
vanilla,0,200000,374776.25
vanilla,0,200800,374827.5625
vanilla,0,201600,374747.09375
vanilla,0,202400,374657.1875
vanilla,0,203200,374812.375
vanilla,0,204000,374891.71875
vanilla,0,204800,374919.15625
vanilla,0,205600,374928.15625
vanilla,0,206400,374882.65625
vanilla,0,207200,374931.5625
vanilla,0,208000,375096.5
vanilla,0,208800,375176.125
vanilla,0,209600,375310.625
vanilla,0,210400,375264.6875
vanilla,0,211200,375378.46875
vanilla,0,212000,375481.25
vanilla,0,212800,375517.90625
vanilla,0,213600,375635.75
vanilla,0,214400,375762.625
vanilla,0,215200,375861.625
vanilla,0,216000,375788.46875
vanilla,0,216800,375736.90625
vanilla,0,217600,375878.375
vanilla,0,218400,375780.25
vanilla,0,219200,375936.21875
vanilla,0,220000,375995.125
vanilla,0,220800,376139.90625
vanilla,0,221600,376327.84375
vanilla,0,222400,376491.96875
vanilla,0,223200,376556.78125
vanilla,0,224000,376625.71875
vanilla,0,224800,376705.96875
vanilla,0,225600,376888.03125
vanilla,0,226400,377066.0
vanilla,0,227200,377194.78125
vanilla,0,228000,377221.90625
vanilla,0,228800,377303.5625
vanilla,0,229600,377448.5625
vanilla,0,230400,377688.53125
vanilla,0,231200,377843.25
vanilla,0,232000,377968.875
vanilla,0,232800,377963.34375
vanilla,0,233600,378023.5
vanilla,0,234400,378017.40625
vanilla,0,235200,378109.5625
vanilla,0,236000,378275.03125
vanilla,0,236800,378521.53125
vanilla,0,237600,378443.15625
vanilla,0,238400,378546.9375
vanilla,0,239200,378601.65625
vanilla,0,240000,378676.4375
vanilla,0,240800,378649.0
vanilla,0,241600,378613.21875
vanilla,0,242400,378691.625
vanilla,0,243200,378725.40625
vanilla,0,244000,378573.875
vanilla,0,244800,378452.09375
vanilla,0,245600,378539.96875
vanilla,0,246400,378468.53125
vanilla,0,247200,378307.875
vanilla,0,248000,378306.625
vanilla,0,248800,378294.15625
vanilla,0,249600,378201.125
vanilla,0,250400,378166.9375
vanilla,0,251200,378168.9375
vanilla,0,252000,378061.375
