agent,seed,step,value
vanilla,0,303200,229260.296875
vanilla,0,304000,229489.53125
vanilla,0,304800,229834.84375
vanilla,0,305600,229940.03125
vanilla,0,306400,230148.03125
vanilla,0,307200,230243.90625
vanilla,0,308000,230499.65625
vanilla,0,308800,230769.859375
vanilla,0,309600,231024.421875
vanilla,0,310400,231234.65625
vanilla,0,311200,231753.828125
vanilla,0,312000,232118.296875
vanilla,0,312800,232472.625
vanilla,0,313600,232649.234375
vanilla,0,314400,232979.640625
vanilla,0,315200,233284.375
vanilla,0,316000,233670.40625
vanilla,0,316800,233978.875
vanilla,0,317600,234281.140625
vanilla,0,318400,234602.1875
vanilla,0,319200,235434.234375
vanilla,0,320000,236397.0
vanilla,0,320800,237447.59375
vanilla,0,321600,238520.671875
vanilla,0,322400,239997.8125
vanilla,0,323200,241838.59375
vanilla,0,324000,244093.59375
vanilla,0,324800,246386.125
vanilla,0,325600,248685.375
vanilla,0,326400,250855.84375
vanilla,0,327200,253044.625
vanilla,0,328000,255073.625
vanilla,0,328800,257047.703125
vanilla,0,329600,258976.21875
vanilla,0,330400,260876.203125
vanilla,0,331200,262865.09375
vanilla,0,332000,265852.34375
vanilla,0,332800,271396.28125
vanilla,0,333600,273137.6875
vanilla,0,334400,274124.15625
vanilla,0,335200,274221.90625
vanilla,0,336000,273499.34375
vanilla,0,336800,274600.71875
vanilla,0,337600,275706.125
vanilla,0,338400,276920.40625
vanilla,0,339200,277865.625
vanilla,0,340000,278317.96875
vanilla,0,340800,279745.40625
vanilla,0,341600,280529.75
vanilla,0,342400,279177.65625
vanilla,0,343200,279165.125
vanilla,0,344000,277277.15625
vanilla,0,344800,277209.46875
vanilla,0,345600,277252.21875
vanilla,0,346400,278193.125
vanilla,0,347200,279283.09375
vanilla,0,348000,280452.375
vanilla,0,348800,281659.6875
vanilla,0,349600,281220.375
vanilla,0,350400,281271.3125
vanilla,0,351200,283027.5
vanilla,0,352000,283119.09375
vanilla,0,352800,281023.0625
vanilla,0,353600,284239.4375
vanilla,0,354400,289182.65625
vanilla,0,355200,295369.96875
vanilla,0,356000,302237.15625
vanilla,0,356800,307402.78125
vanilla,0,357600,312616.96875
vanilla,0,358400,317705.78125
vanilla,0,359200,321128.28125
vanilla,0,360000,322491.625
vanilla,0,360800,321517.40625
vanilla,0,361600,319683.15625
vanilla,0,362400,319120.125
vanilla,0,363200,317875.78125
vanilla,0,364000,319318.59375
vanilla,0,364800,318289.6875
vanilla,0,365600,316916.125
vanilla,0,366400,314704.34375
vanilla,0,367200,311209.21875
vanilla,0,368000,307369.71875
vanilla,0,368800,308727.34375
vanilla,0,369600,312302.4375
vanilla,0,370400,315472.5625
vanilla,0,371200,316719.65625
vanilla,0,372000,318594.8125
vanilla,0,372800,320169.0
vanilla,0,373600,320039.84375
vanilla,0,374400,318920.65625
vanilla,0,375200,317394.1875
vanilla,0,376000,315979.75
vanilla,0,376800,314579.96875
vanilla,0,377600,313296.1875
vanilla,0,378400,312117.125
vanilla,0,379200,312383.21875
vanilla,0,380000,315100.5
vanilla,0,380800,319097.15625
vanilla,0,381600,324454.6875
vanilla,0,382400,330293.34375
vanilla,0,383200,335185.875
vanilla,0,384000,338845.8125
vanilla,0,384800,342957.5625
vanilla,0,385600,347294.3125
vanilla,0,386400,351624.21875
vanilla,0,387200,357041.875
vanilla,0,388000,362775.21875
vanilla,0,388800,363255.84375
vanilla,0,389600,363315.5
vanilla,0,390400,363185.53125
vanilla,0,391200,363009.1875
vanilla,0,392000,362966.625
vanilla,0,392800,362666.375
vanilla,0,393600,362489.96875
vanilla,0,394400,362527.96875
vanilla,0,395200,362515.90625
vanilla,0,396000,362609.75
vanilla,0,396800,362614.9375
vanilla,0,397600,362382.0
vanilla,0,398400,362101.9375
vanilla,0,399200,361991.09375
vanilla,0,400000,361744.875
vanilla,0,400800,361463.21875
vanilla,0,401600,361326.40625
vanilla,0,402400,361088.625
vanilla,0,403200,360755.15625
vanilla,0,404000,360390.09375
vanilla,0,404800,360195.71875
vanilla,0,405600,359957.21875
vanilla,0,406400,359786.4375
vanilla,0,407200,359504.875
vanilla,0,408000,359153.96875
vanilla,0,408800,358837.28125
vanilla,0,409600,358515.90625
vanilla,0,410400,358320.75
vanilla,0,411200,358318.65625
vanilla,0,412000,358290.25
vanilla,0,412800,358493.09375
vanilla,0,413600,358645.59375
vanilla,0,414400,358658.34375
vanilla,0,415200,358982.0
vanilla,0,416000,359191.40625
vanilla,0,416800,359485.375
vanilla,0,417600,359880.84375
vanilla,0,418400,360308.90625
vanilla,0,419200,360580.90625
vanilla,0,420000,360970.3125
vanilla,0,420800,361364.03125
vanilla,0,421600,361610.1875
vanilla,0,422400,362102.84375
